title,media,date,datetime,desc,link,img,Category
Vietnam to get 20 million Sputnik V coronavirus doses from ...,Times of India,13 hours ago,2021-09-04 08:14:43.110633,"HANOI: Vietnam will receive 20 million doses of Sputnik V coronavirus vaccine from Russia this year, the government said on Saturday.",https://timesofindia.indiatimes.com/world/rest-of-world/vietnam-to-get-20-million-sputnik-v-coronavirus-doses-from-russia-in-2021/articleshow/85921560.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
UK death toll rises by 104 – as it happened,The Guardian,2 weeks ago,2021-08-21 21:14:43.523296,"The UK has recorded 32,058 coronavirus cases a further 104 deaths in the latest 24-hour period, government figures show. The US Centers for Disease Control ...",https://www.theguardian.com/world/live/2021/aug/21/coronavirus-live-anti-lockdown-protesters-clash-with-police-in-australia,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Facebook says post that cast doubt on covid-19 vaccine was most popular on the platform from January through March,The Washington Post,2 weeks ago,2021-08-21 21:14:43.525419,Facebook said Saturday evening that an article raising concerns that the coronavirus vaccine could lead to death was the top performing link in the United ...,https://www.washingtonpost.com/technology/2021/08/21/facebook-coronavirus-vaccine/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Germany enters 4th coronavirus wave,DW,2 weeks ago,2021-08-21 21:14:43.527645,"Germany has ""clearly"" begun a fourth wave of coronavirus infections, according to the country's agency for disease control and prevention, the Robert Koch ...",https://www.dw.com/en/germany-enters-4th-coronavirus-wave/a-58914201,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Covid: What’s the best way to top up our immunity?,BBC,2 weeks ago,2021-08-21 21:14:43.529822,There are marked differences in your immune system after a natural infection with coronavirus and after vaccination. Which is better?,https://www.bbc.com/news/health-58270098,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
"Covid UK: coronavirus cases, deaths and vaccinations today",The Guardian,2 weeks ago,2021-08-21 21:14:43.531870,"Are coronavirus cases rising in your local area and nationally? Check week-on-week changes across England, Scotland, Wales and Northern Ireland and the ...",https://www.theguardian.com/world/2021/aug/20/covid-uk-coronavirus-cases-deaths-and-vaccinations-today,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
"Malaysia reports 22948 coronavirus cases, new daily high",Reuters,2 weeks ago,2021-08-21 21:14:43.533856,"KUALA LUMPUR, Aug 19 (Reuters) - Malaysia reported 22,948 new coronavirus cases on Thursday, a new daily record. The country has recorded nearly 1.49 ...",https://www.reuters.com/world/asia-pacific/malaysia-reports-22948-coronavirus-cases-new-daily-high-2021-08-19/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Analysis | How Chinese pressure on coronavirus origins probe shocked the WHO — and led its director to push back,The Washington Post,2 weeks ago,2021-08-21 21:14:43.535857,"You're reading an excerpt from the Today's WorldView newsletter. Sign up to get the rest free, including news from around the globe, interesting ideas and ...",https://www.washingtonpost.com/world/2021/08/19/covid-origins-who-pressure/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
How coronavirus vaccines still help people who already had COVID-19,Science News,2 weeks ago,2021-08-21 21:14:43.537811,"Coronavirus vaccines give the immune system of previously infected people a boost, probably giving those people better protection against new variants.",https://www.sciencenews.org/article/coronavirus-vaccines-help-covid-infected-already-pandemic,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Amazing 3D images show the coronavirus infecting human airway cells,New Scientist,2 weeks ago,2021-08-21 21:14:43.539721,"Researchers have captured 3D images of human airway cells infected by SARS-CoV-2, revealing structures within the cells that grow abnormally large and how ...",https://www.newscientist.com/article/2287264-amazing-3d-images-show-the-coronavirus-infecting-human-airway-cells/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Why Anti-Covid Plastic Barriers May Make Things Worse,The New York Times,2 weeks ago,2021-08-21 21:14:43.541725,"Clear barriers have sprung up at restaurants, nail salons and school classrooms, but most of the time, they do little to stop the spread of the coronavirus.",https://www.nytimes.com/2021/08/19/well/live/coronavirus-restaurants-classrooms-salons.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Jabbed adults infected with Delta ‘can match virus levels of unvaccinated’,The Guardian,2 weeks ago,2021-08-21 21:14:44.042265,Researchers say implications for transmission remain unclear but reaching herd immunity even more challenging. Coronavirus – latest updates · See all our ...,https://www.theguardian.com/world/2021/aug/19/jabbed-adults-infected-with-delta-can-match-virus-levels-of-unvaccinated,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Alabama doctor Jason Valentine says he won't treat unvaccinated patients,The Washington Post,2 weeks ago,2021-08-21 21:14:44.044472,"Jason Valentine, a physician in Mobile, Ala., announced he will not see unvaccinated patients starting Oct. 1: “If they asked why, I told them covid is a ...",https://www.washingtonpost.com/health/2021/08/18/alabama-doctor-unvaccinated-patients-valentine/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
U.S. reports more than 1000 COVID deaths in single day,Reuters,2 weeks ago,2021-08-21 21:14:44.046461,"The United States reported more than 1000 COVID-19 deaths on Tuesday, equating to around 42 fatalities an hour, according to a Reuters tally, ...",https://www.reuters.com/world/us/us-reports-more-than-1000-covid-deaths-single-day-2021-08-18/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
"Israel, Once the Model for Beating Covid, Faces New Surge of Infections",The New York Times,2 weeks ago,2021-08-21 21:14:44.048415,"JERUSALEM — Last spring, Israel's remarkably swift vaccination campaign was seen as a global model. Coronavirus infections plummeted, an electronic pass ...",https://www.nytimes.com/2021/08/18/world/middleeast/israel-virus-infections-booster.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Why it's now more likely you'll face coronavirus — even if you're vaccinated against COVID-19,CBC.ca,2 weeks ago,2021-08-21 21:14:44.050488,The rise of the highly contagious delta variant means Canadians can expect more “breakthrough” infections among fully vaccinated individuals as overall case ...,https://www.cbc.ca/news/health/covid19-coronavirus-vaccinated-1.6143572,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Mississippi eighth grader dies a day after positive coronavirus test,CNN,2 weeks ago,2021-08-21 21:14:44.052671,"A 13-year-old Mississippi girl has died just one day after testing positive for coronavirus, according to Smith County School District Superintendent Nick ...",https://www.cnn.com/2021/08/17/us/mississippi-teenager-dies-covid/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
New Zealand Goes Into Lockdown After Finding One Coronavirus Case,NPR,2 weeks ago,2021-08-21 21:14:44.054698,"The prime minister said Auckland, where the infected man lives, and Coromandel, where he had visited, would go into a full lockdown for seven days and the ...",https://www.npr.org/2021/08/17/1028386932/covid-new-zealand-lockdown,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Coronavirus: Texas governor Abbott tests positive for Covid-19 - as it happened,Financial Times,2 weeks ago,2021-08-21 21:14:44.056639,Texas' Republican governor Greg Abbott has tested positive for Covid-19 amid a major surge of cases in the state that has stretched hospitals to capacity ...,https://www.ft.com/content/8138bbe4-3c45-469e-9a47-a67c7b0e3df5,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
How We Live With the Coronavirus Forever,The Atlantic,2 weeks ago,2021-08-21 21:14:44.058574,"In the 1980s, doctors at an English hospital deliberately tried to infect 15 volunteers with a coronavirus. COVID-19 did not yet exist—what interested those ...",https://www.theatlantic.com/science/archive/2021/08/how-we-live-coronavirus-forever/619783/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Texas Gov. Greg Abbott Tests Positive For The Coronavirus,NPR,2 weeks ago,2021-08-21 21:14:44.060504,"Texas Gov. Greg Abbott, who has been fully vaccinated, has tested positive for the coronavirus, his office announced Tuesday. Abbott has opposed mask ...",https://www.npr.org/sections/coronavirus-live-updates/2021/08/17/1028574761/texas-governor-greg-abbott-tests-positive-covid-19-coronavirus,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
COVID-19 Status Update for 09/03/2021,Marin County Coronavirus Information,20 hours ago,2021-09-04 01:14:44.544967,Visit MarinHHS.org/coronavirus for resources to stay connected on the issue. Helpful Links and Online Resources: Find a vaccine clinic near you · Free COVID-19 ...,https://coronavirus.marinhhs.org/covid-19-status-update-09032021,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Covid-19: US health experts warn against taking ivermectin to ...,Mint,21 hours ago,2021-09-04 00:14:44.547189,Covid-19: US health experts warn against taking ivermectin to treat coronavirus. Ivermectin is approved by the Food and Drug Administration to treat infections ...,https://www.livemint.com/news/world/covid19-us-health-experts-warn-against-taking-ivermectin-to-treat-coronavirus-11630712968307.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Coronavirus Watch: Josephine County Commissioners ...,KDRV,21 hours ago,2021-09-04 00:14:44.549378,Coronavirus Watch: Josephine County Commissioners encourage community to consult doctors on 'personal approach' to COVID-19.,https://www.kdrv.com/content/news/Josephine-County-commissioners-encourage-community-to-consult-healthcare-providers-on-personal-approach-to-COVID-19-575240381.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Governor Lamont Provides Update on Connecticut's ...,,21 hours ago,2021-09-04 00:14:44.551281,"(HARTFORD, CT) – As the State of Connecticut continues taking actions in response to the global spread of coronavirus disease (COVID-19), Governor Ned ...",https://portal.ct.gov/Office-of-the-Governor/News/Press-Releases/2021/09-2021/Governor-Lamont-Coronavirus-Update-September-3,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Coronavirus Today: The angst behind those Happy Masks,Los Angeles Times,22 hours ago,2021-09-03 23:14:44.553212,"I'm Karen Kaplan, and it's Friday, Sept. 3. Here's the latest on what's happening with the coronavirus in California and beyond.",https://www.latimes.com/science/newsletter/2021-09-03/coronavirus-today-friday-template-coronavirus-today,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Arsenal's Granit Xhaka responds to Jose Mourinho's ...,Metro,22 hours ago,2021-09-03 23:14:44.555504,"The Swiss FA have confirmed Xhaka opted not to take the coronavirus vaccine despite being offered one, with research conducted by The Telegraph revealing ...",https://metro.co.uk/2021/09/03/arsenal-news-granit-xhaka-responds-jose-mourinho-coronavirus-message-15205234/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
C.1.2 variant: New coronavirus strain has highest mutation ...,FOX 13 Tampa Bay,22 hours ago,2021-09-03 23:14:44.557468,The U.S. Centers for Disease Control and Prevention keeps track of different strains of the novel coronavirus by categorizing them based on the strains' ...,https://www.fox13news.com/news/c-1-2-variant-new-coronavirus-strain-has-highest-mutation-rate-yet-study-says,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Nursing homes continue to face challenges amid coronavirus ...,WLUK,23 hours ago,2021-09-03 22:14:44.559405,"Nursing homes continue to face challenges amid coronavirus pandemic. by Charlee Rubesky, FOX 11 News. Friday, September 3rd 2021. UserWay icon for accessibility ...",https://fox11online.com/news/local/nursing-homes-continue-to-face-challenges-amid-coronavirus-pandemic,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Coronavirus Briefing: What Happened Today,The New York Times,1 day ago,2021-09-03 21:14:44.561324,"Coronavirus Briefing: What Happened Today. Broadway is back, with masks. Amelia Nierenberg. By Amelia Nierenberg. Sept. 3, 2021Updated 5:37 p.m. ET.",https://www.nytimes.com/2021/09/03/us/coronavirus-briefing-what-happened-today.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Daily coronavirus updates: COVID-19 positivity rate dips as ...,Hartford Courant,1 day ago,2021-09-03 21:14:44.564379,Daily coronavirus updates: COVID-19 positivity rate dips as Connecticut's numbers show encouraging signs. Two thirds of state is fully vaccinated.,https://www.courant.com/coronavirus/hc-news-coronavirus-daily-updates-09032021-20210903-twmqh2xipnap3i6dg3dgvi42q4-story.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
What is the C.1.2 coronavirus variant? How does Delta differ?,Los Angeles Times,1 day ago,2021-09-03 21:14:45.205726,Residents from the Alexandra township in Johannesburg gather in a stadium to be tested for COVID-19. Scientists are keeping a close eye on the C.1.2 coronavirus ...,https://www.latimes.com/science/story/2021-09-03/what-is-the-c-1-2-coronavirus-variant-how-does-delta-differ,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Coronavirus Active Case Trends: north central West Virginia ...,WBOY.com,1 day ago,2021-09-03 21:14:45.207737,Active cases of coronavirus in north central WV. Further coronavirus coverage can be found here. The DHHR only updates the dashboard numbers Monday–Friday. It ...,https://www.wboy.com/news/health/coronavirus/coronavirus-active-case-trends-north-central-west-virginia-recap-for-september-3/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
"Michigan reports 4448 new coronavirus cases, 51 deaths ...",MLive.com,1 day ago,2021-09-03 21:14:45.209691,"There were 4,448 new, confirmed coronavirus cases - an average of 2,224 a day - and 51 confirmed COVID-19 deaths reported on Thursday, Sept.",https://www.mlive.com/public-interest/2021/09/michigan-reports-4448-new-coronavirus-cases-51-deaths-since-thursday-sept-2.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
